normalized_name,company_ids,original_names,fair_count,fair_names,same_fair_overlap,scenario,confidence,recommendation,duplicate_relation_count,country_ids,phones,websites,emails
neva,1500|23349,NEVA İTHALAT VE İHRACAT SAN. TİC. A.Ş.  | NEVA ITHALAT VE IHRACAT SANAYI VE TICARET ANONIM SIRKETI,2,Aysaf Ayakkabı Yan Sanayi Fuarı | MÜSİAD Expo Ticaret Fuarı,False,A,REVIEW,Manual review suggested,0,1,,palamutholding.com,info@palamut.com | info@palamutgroup.com.tr
nidus karavan tahsin diken,3789|18031,NIDUS KARAVAN - TAHSIN DIKEN | NİDUS KARAVAN TAHSİN DİKEN,2,KARAVAN SHOW EURASIA | KARAVANİST İstanbul,False,A,REVIEW,Manual review suggested,0,1,5346524862,niduskaravan.com,info@niduskaravan.com | niduskaravanizmir@gmail.com
nobetoglu ev mutfak esy mob day tuk mal plas,20988|23711,NÖBETOĞLU EV VE MUTFAK EŞY. MOB. DAY. TÜK. MAL. PLAS. SAN. VE TİC. LTD. ŞTİ. | NÖBETOĞLU EV VE MUTFAK EŞY. MOB. DAY. TÜK. MAL. PLAS. SAN. VE TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,3525023343 | 903525023343,nokhba.com,info@nokhba.com | info@nokhba.com.tr
nord lock baglanti teknolojileri,12981|25468,NORD LOCK BAGLANTI TEKNOLOJILERI ANONIM SIRKETI | NORD LOCK BAĞLANTI TEKNOLOJİLERİ ANONİM ŞİRKETİ,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2122220377,nord-lock.com,bolting@nord-lock.com | cefip@cefip.com.tr | expander.us@nord-lock.com | info.tr@nord-lock.com | info@nord-lock.ch | info@nord-lock.co.kr | info@nord-lock.in
norm civata,6256|12906,NORM CIVATA SAN. VE TIC. A.S. | NORM CIVATA SAN.VE TIC.A.S.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2323767610,normfasteners.com,info@normfasfasteners.com | info@normfasteners.com
norm tam takim aparat mastar iml,17516|22363,NORM TAM TAKIM APARAT MASTAR İML. SAN. VE TİC. LTD. ŞTİ. | NORM TAM TAKIM APARAT MASTAR İML.SAN.VE TİC.LTD.ŞTİ.,2,Kalite '25 | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2164737460,normtam.com | normtam.com.tr,info@normtam.com
novoma makina,2683|31894,NOVOMA MAKINA SAN. VE TIC. A.S. | NOVOMA MAKİNA SAN. VE TİC. A.Ş.,2,Kauçuk Avrasya Fuarı | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,21287930 | 5428281327,novoma.com.tr,info@novoma.com.tr
nursa iplik,4782|7782,NURSA İPLİK SAN. VE TİC. A.Ş. | NURSA İPLİK SAN.VE TİC.A.Ş.,2,Texhibition İstanbul | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,2126193104 | 2762668000,nursa.com.tr,info@nursa.com.tr
nurtas mutfak malz ins paz dis,5351|20995,NURTAŞ MUTFAK MALZ. İNŞ. SAN. PAZ. VE DIŞ  | NURTAŞ MUTFAK MALZ. İNŞ. SAN. PAZ. VE DIŞ TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2126591649 | 5528767355,nurtascelik.com,info@nurtascelik.com | sales@nurtascelik.com | satinalma@nurtascelik.com
octopack ambalaj,32670|33115,OCTOPACK AMBALAJ SAN. TİC. LTD. ŞTİ. | OCTOPACK AMBALAJ,2,Avrasya Ambalaj | PetZoo Eurasia,False,A,REVIEW,Manual review suggested,0,1,2128302232 | 905388973417,octopack.com.tr,info@octopack.com.tr
oguz geri donusum makinalari,2685|32850,OGUZ GERI DÖNÜSÜM MAKINALARI SAN. VE TIC. A.S. | OĞUZ GERİ DÖNÜŞÜM MAKİNALARI SAN. VE TİC. A.Ş.,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,2322547161 | 5528657161,oguzmakina.com.tr,info@oguzmakina.com.tr
oguz tekstil,4784|7783,OĞUZ TEKSTİL SANAYİ VE TİCARET A.Ş. | OĞUZ TEKSTİL SAN. VE TİC. A.Ş.,2,Texhibition İstanbul | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,2126375020,oguztekstil.com.tr,info@oguztekstil.com | info@oguztekstil.com.tr
okandan cam,9445|30881,OKANDAN CAM SAN.VE TIC.A.S. | OKANDAN CAM SANAYi VE TiCARET A.Ş.,2,SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı | İntermob,False,A,REVIEW,Manual review suggested,0,1,3523214040 | 903523214040,okandancam.com,okandan@okandancam.com.tr
okyanus basim yayin,5484|5556,OKYANUS BASIM YAYIN TICARET A.S. | OKYANUS BASIM YAYIN TICARET A.S.,2,Bursa Kitap Fuarı | Çukurova Kitap Fuarı,False,A,REVIEW,Manual review suggested,0,1,2125702000 | 2125722000,okyanusyayincilik.com,aysegulkilinc@okyanusyayincilik.com | bulenterboz@okyanusyayincilik.com | emrahilhan@okyanusyayincilik.com | info@okyanusyayincilik.com | kubraorcu@okyanusyayincilik.com | kurumsaliletisim@okyanusyayincilik.com | mustafatekin@okyanusyayincilik.com | nevzatucas@okyanusyayincilik.com | tuncay@okyanusyayincilik.com | veli@okyanusyayincilik.com | y.bostanci@okyanusyayincilik.com | yusufozturk@okyanusyayincilik.com
olympos reklam,1741|22608,OLYMPOS REKLAM LTD.ŞTİ. | OLYMPOS REKLAM TİC. VE SAN. LTD. ŞTİ.,3,Fespa Eurasia | Promo Gift İstanbul | Sign İstanbul,False,A,REVIEW,Manual review suggested,0,1,,,info@olymposreklam.com | olymposreklam@hotmail.com
omega civata,6258|12909,OMEGA CIVATA SAN TIC. AS | OMEGA CIVATA SAN TIC. AS,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,26264436 | 2626443636,omegacivata.com,info@omegacivata.com
omid alborz steel aluminum complex,19658|30677,OMID ALBORZ STEEL & ALUMINUM COMPLEX | OMID ALBORZ STEEL & ALUMINUM COMPLEX,2,ALUEXPO | Ankiros,False,A,REVIEW,Manual review suggested,0,1,982145512,,official.omidalborz@alborziron.com | omidalborzsteel@gmail.com
omur baski ambalaj,22190|31259,ÖMÜR BASKI AMBALAJ A.S. | ÖMÜR BASKİ AMBALAJ A.Ş.,2,Avrasya Ambalaj | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,2124227600 | 902124227600,omur.com.tr,satis@omur.com.tr
ordulu teknoloji,17540|28213,ORDULU TEKNOLOJİ A.Ş. | ORDULU TEKNOLOJİ A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,3124430200,ordulu.com | ordulu.com.tr,bilgi@ordulu.com | info@ordulu.com.tr
orientco dis insaat,14788|18907,ORİENTCO DIŞ TİCARET VE İNŞAAT SANAYİ LTD.ŞTİ. | ORIENTCO DIŞ TICARET VE INŞAAT SANAYI LTD. ŞTI.,2,Beauty Eurasia | World Food İstanbul ,False,A,REVIEW,Manual review suggested,0,1,,,info@orientco.com.tr | info@orijinalbrands.com
orkum tekstil,4785|7912,ÖRKUM TEKSTİL SAN. VE TİC. A.Ş. | ÖRKUM TEKSTİL SAN.VE TİC.A.Ş.,2,Texhibition İstanbul | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,2128866065,orkumtekstil.com.tr,info@orkumtekstil.com.tr | orkumtekstil@hs03.kep.tr
orta anadolu bahce mobilyalari dis,3992|26639,ORTA ANADOLU BAHÇE MOBILYALARI SAN. VE DIS TIC. A.S. | ORTA ANADOLU BAHÇE MOBİLYALARI SAN. VE DIŞ TİC. A.Ş.,2,Zuchex | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,2129827939 | 3523214070,novussi.com,export2@novussi.com | export4@novussi.com | info@novussi.com | info@novussi.com.tr
orweld elektrot,6168|12983,ORWELD ELEKTROT SAN. VE TIC. LTD. STI. | ORWELD ELEKTROT SAN. VE TIC. LTD. STI.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,3325033939 | 4441679,orweld.com.tr,asistan@orweld.com.tr | info@orweld.com.tr
ovivo,2904|21608,OVİVO | Ovivo,1,A-TECH,False,A,REVIEW,Manual review suggested,0,1,,,info@dkemarket.com | viraelektrik.web@gmail.com
oz celik,6262|17552,ÖZ ÇELIK TIC. LTD. STI. | Öz-Çelik San. ve Tic. Ltd. Şti.,2,Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2125495741 | 2125676185,oz-celik.com.tr | ozct.com.tr,info@ozct.com.tr | ozcelik@oz-celik.com.tr
oz sahinler yapi insaat dis,6263|23107,ÖZ SAHINLER YAPI VE INSAAT SAN. DIS. LTD. STI. | ÖZ ŞAHİNLER YAPI VE İNŞAAT SAN DIŞ TİC.LTD.ŞTİ.,2,Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | İstanbul Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,5442940200,ozsahinlergrup.com,info@ozsahinler.com.tr | info@ozsahinlergrup.com
ozdamarlar gida tekstil ins oto,14791|30361,ÖZDAMARLAR GIDA TEKSTİL İNŞ. OTO SAN. VE TİC. A.Ş. | ÖZDAMARLAR GIDA TEKSTiL iNŞ. OTO SAN. VE TiC. A.Ş.,2,Beauty Eurasia | World Food İstanbul ,False,A,REVIEW,Manual review suggested,0,1,,,info@mayhijyen.com | info@ozdamarlar.com
ozkan endustri makina,2093|23358,ÖZKAN ENDÜSTRI MAKINA SANAYI TICARET LTD. STI. | ÖZKAN ENDÜSTRI MAKINA SANAYI TICARET LTD. STI.,2,AGROSHOW EURASIA FUARI | MÜSİAD Expo Ticaret Fuarı,False,A,REVIEW,Manual review suggested,0,1,2642821680,ozkanmakina.net | ozkanmakine.com,info@ozkanmakina.net | sales@ozkanmakina.net
oztas global sogutma teknolojileri metal,5750|17565,ÖZTAS GLOBAL SOGUTMA TEKNOLOJILERI VE METAL SAN. TIC. A.S. | ÖZTAŞ GLOBAL SOĞUTMA TEKNOLOJİLERİ VE METAL SANAYİ TİCARET ANONİM ŞİRKETİ,2,Expomed Eurasia - Medikal Fuarı | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2362131212 | 9536023,coolermed.com | oztasdemir.com.tr,info@coolermed.com.tr | info@oztasdemir.com.tr
packworld,111|21977,PACKWORLD | PACKWORLD,2,Avrasya Ambalaj | ISAF - IMEX,False,A,REVIEW,Manual review suggested,0,1,2125449927 | 2126120948,packworldturkiye.com,info@packworldturkiye.com
paksan makina,2104|19353,PAKSAN MAKINA SANAYI VE TICARET A. S. | PAKSAN MAKINA SAN. VE TIC. A.S.,2,AGROSHOW EURASIA FUARI | Ankiros,False,A,REVIEW,Manual review suggested,0,1,266733,paksanmakina.com.tr,enesvardar@paksan.com.tr | paksan@paksanmakina.com.tr
parla solar hucre panel uretim,9451|23226,PARLA SOLAR HÜCRE VE PANEL ÜRETIM A.S. | PARLA SOLAR HÜCRE VE PANEL ÜRETIM A.S.,2,Solar Storage | SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı,False,A,REVIEW,Manual review suggested,0,1,2582422776 | 8502424241,parlasolar.com.tr,info@parlasolar.com.tr
pasifik global dis reklam urunleri pazarlama,1722|22623,PASİFİK GLOBAL DIŞ.TİC. REKLAM ÜRÜNLERİ PAZARLAMA LTD.ŞTİ. | PASİFİK GLOBAL DIŞ TİCARET REKLAM ÜRÜNLERİ PAZARLAMA LTD. ŞTİ.,3,Fespa Eurasia | Promo Gift İstanbul | Sign İstanbul,False,A,REVIEW,Manual review suggested,0,1,,,bilgi@pasifik-reklam.com | info@pasificglobal.com.tr
pavo tasarim uretim elektronik,17576|28245,PAVO TASARIM ÜRETİM ELEKTRONİK TİC.A.Ş. | PAVO TASARIM ÜRETİM ELEKTRONİK TİC. A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2163547286,pavo-group.com | pavotek.com.tr,info@pavo-group.com | info@pavotek.com.tr
penerji makine enerji gida arac kir,21985|26050,PENERJI MAKINE ENERJI GIDA VE ARAÇ KIR. SAN. TIC. LTD. STI. | PENERJİ MAKİNE ENERJİ GIDA VE ARAÇ KİR. SAN. TİC. LTD. ŞTİ.,2,Avrasya Ambalaj | Foteg İstanbul,False,A,REVIEW,Manual review suggested,0,1,5424038988 | 902128750110,penerji.com,info@penerji.com | sayil@penerji.com
petkim petrokimya holding,26210|31083,PETKİM PETROKİMYA HOLDİNG A.Ş. | PETKiM PETROKiMYA HOLDiNG A.Ş.,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,2123050000 | 902123050000,petkim.com.tr,banu.dirim@phillipcapital.com.tr | berat.kose@socar.com.tr | burcu.esinalhan@denizbank.com | can.alagoz@qnbfi.com | compliance@socar.com.tr | deniz.guvenlik@socar.com.tr | erdem.kayli@tebyatirim.com.tr | esezan@isyatirim.com.tr | euzun@sekeryatirim.com.tr | ezgi.yilmaz@akyatirim.com.tr | hdereli@ziraatyatirim.com.tr | inanc.gungor@ykyatirim.com.tr | info@petkim.com.tr | jonathan.lamb@wood.com | kilavuz@petkim.com.tr | kilavuz@socar.com.tr | koray.pamir@unluco.com | mehmet.mumcu@gedik.com | murat.akca@tacirlerportfoy.com.tr | musterisikayetleri@socar.com.tr | omarsan@garantibbva.com.tr | petkim.laboratuvar@socar.com.tr | petkim.loadingmaster@socar.com.tr | prateekbhatnagar@hsbc.co.in | res@petkim.com.tr | rusif.huseynov@socar.com.tr | serhat.kaya@yf.com.tr | sriharsha.pappu@hsbc.com | tamas.pletser@ersteinvestment.hu | yatirimci.iliskileri@socar.com.tr | ysarihan@halkyatirim.com.tr | zerman@atainvest.com
pi cerrahi tibbi urunler,5946|14125,PI CERRAHI TIBBI ÜRÜNLER SAN. TIC. LTD. STI. | Pİ CERRAHİ TIBBİ ÜRÜNLER SAN. VE TİC. LTD.ŞTİ.,2,Expomed Eurasia - Medikal Fuarı | IDEX İSTANBUL,False,A,REVIEW,Manual review suggested,0,1,5353271300,,info@piorthopedics.com | info@pisutures.com
piksan cnc metal isleme,17585|21378,PİKSAN CNC METAL İŞLEME SAN. TİC. LTD. ŞTİ. | PIKSAN CNC METAL ISLEME SAN VE TIC LTD STI,2,Maktek Avrasya | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2164204723,toolex.com.tr,info@piksan.com | info@toolex.com.tr
pilotcar otomotiv,25823|28258,Pilotcar Otomotiv Sanayi ve Ticaret A.Ş. | PİLOTCAR OTOMOTİV SAN. VE TİC. A.Ş.,2,IDEF | IFAT Eurasia 2025,False,A,REVIEW,Manual review suggested,0,1,,pilotcar.com.tr,bilgi@hach-lange.com.tr | firat.ozgen@pilotcar.com.tr | hachchinacc@hach.com | info-mea@hach.com | info@pilotcar.com.tr | intl@hach.com | marketing.hm-id@hach.com | productsecurity@hach.com | sales_support_india@hach.com | salesza@hach.com | support@hach.com | trsupport@hach.com
piyermary enamel madencilik ihr ith,23727|26862,PİYERMARY ENAMEL MADENCİLİK İHR. İTH. SAN. TİC. LTD. ŞTİ. | PİYERMARY ENAMEL MADENCİLİK İHR. İTH. SAN. TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2726112496 | 902726112496,piyermary.com,piyermary1@gmail.com
plasmen tekstil,8600|19191,PLASMEN TEKSTIL SAN. VE TIC. A.S. | PLASMEN TEKSTİL SAN.VE TİC.A.Ş.,2,HOMETEX | Texhibition İstanbul,False,A,REVIEW,Manual review suggested,0,1,3122781406,plasmen.com | plasmen.com.tr,info@plasmen.com | plasmen@plasmen.com.tr
plus makine,15095|25891,PLUS MAKİNE | Plus Makine San. Ve Tic. Ltd. Şti.,2,F İSTANBUL | IFAT Eurasia 2025,False,A,REVIEW,Manual review suggested,0,1,,aquamirus.com,info@aquamirus.com | info@plusmak.com
polipa plastik ambalaj,20725|21999,POLİPA PLASTİK AMBALAJ SAN. VE TİC. A.Ş. | POLIPA PLASTIK AMBALAJ SAN. VE TIC. A.S.,2,Avrasya Ambalaj | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2127466060,cozzoni.com | polipa.com,info@cozzoni.com | info@polipa.com
porlanmaz makina metal,10552|26476,PORLANMAZ MAKİNA METAL LTD. ŞTİ. | PORLANMAZ MAKİNA METAL SAN. TİC. LTD. ŞTİ,2,Hostech | IBAKTECH,False,A,REVIEW,Manual review suggested,0,1,03322510318,export@porlanmaz.com | porlanmaz.com,info@porlanmaz.com
promedya halkla iliskiler,10554|18947,PROMEDYA HALKLA İLİŞKİLER LTD. ŞTİ. | PROMEDYA HALKLA ILIŞKILER A.Ş.,2,IBAKTECH | World Food İstanbul ,False,A,REVIEW,Manual review suggested,0,1,,,info@promedia.com.t | info@promedia.com.tr
propa plastik profil paz ins tur,4012|30947,PROPA PLASTIK PROFIL PAZ. INS. TUR. SAN. TIC. LTD. STI. | PROPA PLASTİK PROFİL PAZ.İNŞ.TUR.SAN.VE TİC.LTD.ŞTİ.,2,Promosyon Show | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,5307173878,regove.com,gokhan@regove.com | info@propaframe.com | info@regove.com | istanbul@propaframe.com
proson kimya gida,14799|21056,PROSON KIMYA VE GIDA SANAYI TICARET LIMITED SIRKETI | Proson Kimya ve Gıda Sanayi Tic. Ltd. Şti.,2,Beauty Eurasia | Zuchex,False,A,REVIEW,Manual review suggested,0,1,,prosonkimya.com,info@prokimsan.com | info@prosonkimya.com
rayan zuccaciye ins gida ith ihr,5381|21061,RAYAN ZÜCCACIYE INS. GIDA ITH. IHR. SAN. VE TIC. LTD. STI. | RAYAN ZÜCCACİYE İNŞ. GIDA İTH. İHR. SAN. VE TİC. LTD. ŞTİ. ,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,3242321720,rayanzuccaciye.com,rayan.ltd2016@gmail.com | satis@rayanzuccaciye.com
rdm muhendislik mak,3471|17619,RDM MÜHENDISLIK MAK.SAN.TIC.A.S.  | RDM Mühendislik Mak.San.Tic.A.Ş.,2,KASTEXPO | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2128680060,rdmengineering.com | rdmmakina.com,info@rdmengineering.com | sales@rdmmakina.com
redka kirtasiye egitim gerecleri oyuncak,4953|5075,REDKA KIRTASIYE EGITIM GEREÇLERI OYUNCAK SAN. VE TIC. LTD. STI. | REDKA KIRTASIYE EGITIM GEREÇLERI OYUNCAK SAN. VE TIC. LTD. STI.,2,İstanbul Kırtasiye Ofis Fuarı | İstanbul Oyuncak Fuarı,False,A,REVIEW,Manual review suggested,0,1,,,bilgi@redka.com.tr | info@kumtoys.com.tr
remak reduktor makina,9466|25264,REMAK REDÜKTÖR MAKINA SAN.TIC.LTD.STI. | REMAK REDÜKTÖR MAKİNA SAN.TİC.LTD.ŞTİ.,2,SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı | VIV SELECT TÜRKİYE,False,A,REVIEW,Manual review suggested,0,1,2324796848 | 2324796849,remakreduktor.com.tr,info@remakreduktor.com.tr
ritim teknik makine,22889|32548,RITIM TEKNIK MAKINE SANAYI TICARET LIMITED SIRKETI | RİTİM TEKNİK MAKİNE SANAYİ TİCARET LİMİTED ŞİRKETİ,2,AVRASYA KAPI FUARI | AVRASYA PENCERE FUARI,False,A,REVIEW,Manual review suggested,0,1,2163350506 | 902163350506,ritimmakine.com,info@ritimmakine.com
roha gida katki maddeleri,13183|23547,ROHA GIDA KATKI MADDELERi TiC. LTD. ŞTi. | ROHA GIDA KATKI MADDELERI TIC. LTD. STI.,2,Paintistanbul & TURKCOAT  | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,,roha.com | rohagroup.com,contact@rohagroup.com | roha.turkey@rohagroup.com
royal ev aletleri uretim dis,17642|21069,ROYAL EV ALETLERİ ÜRETİM VE DIŞ TİC. LTD. ŞTİ. | Royal Ev Aletleri Üretim ve Dış Tic. Ltd. Şti.,2,Saha Expo | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2128559218 | 2128768596,royalevaletleri.com.tr,export02@royalevaletleri.com.tr | info@royalevaletleri.com.tr
ryndoor otomatik kapi sist ith ih,22913|32423,RYNDOOR OTOMATIK KAPI SIST. ITH. IH. SANAYI VE TICARET LIMITED SIRKETI | RYNDOOR OTOMATİK KAPI SİST. İTH. İH. SANAYİ VE TİCARET LİMİTED ŞİRKETİ,2,AVRASYA KAPI FUARI | AVRASYA PENCERE FUARI,False,A,REVIEW,Manual review suggested,0,1,5363499575 | 5442174847,ryndoor.com | ryndoor.com.tr,info@ryndoor.com | info@ryndoor.com.tr
safic alcan kimya,2811|10667,SAFIC ALCAN KIMYA SAN. VE TIC. A.S. | SAFIC ALCAN KIMYA SAN. VE TIC. A.S.,2,Kauçuk Avrasya Fuarı | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,2125496950,safic-alcan.com,info-contact-turkey@safic-alcan.com | rgpd@safic-alcan.fr
saflon metal,5389|21072,SAFLON METAL SAN. VE TIC. A.S. | SAFLON METAL SAN. VE TİC. A.Ş.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,3446231020,saften.com | saften.com.tr,ahmet.kerim@saflon.com | impex@saften.com.tr | info@saflon.com | info@saften.com
sahintek makina konfeksiyon,22890|32549,SAHINTEK MAKINA VE KONFEKSIYON SAN. TIC. LTD. STI. | ŞAHİNTEK MAKİNA VE KONFEKSİYON SAN. TİC. LTD. ŞTİ.,2,AVRASYA KAPI FUARI | AVRASYA PENCERE FUARI,False,A,REVIEW,Manual review suggested,0,1,5331523558 | 902242413700,sahintek.com,info@sahintek.com
samet kalip madeni esya,11422|18268,SAMET KALIP VE MADENİ EŞYA SAN. VE TİC. A.Ş. | SAMET KALIP VE MADENI ESYA SANAYI VE TICARET A.S.,2,Yapı Fuarı İstanbul | İntermob,False,A,REVIEW,Manual review suggested,0,1,,samet.com.tr | sametglobal.com,info@samet.com.tr | info@sametglobal.com
sar yayincilik medya turizm,2616|25588,SAR YAYINCILIK MEDYA VE TURIZM SAN. TIC. LTD. STI. | SAR YAYINCILIK MEDYA VE TURİZM SANAYİ TİCARET LİMİTED ŞİRKETİ ,2,Plast Eurasia İstanbul | Wire - Tube Eurasia ,False,A,REVIEW,Manual review suggested,0,1,2126209958,kabloteldunyasi.com,abagibala@hotmail.com | altan@kabloteldunyasi.com | eren@kabloteldunyasi.com | grafik@esgrafik.net | grafik@kabloteldunyasi.com | info@kabloteldunyasi.com | rahmi@kabloteldunyasi.com | serdar@kabloteldunyasi.com
sarayli madeni esya iml paz,21112|23126,"SARAYLI MADENİ EŞYA İML. PAZ. SAN. VE TİC. A.Ş. | SARAYLI MADENİ EŞYA İML.PAZ.SAN.VE TİC.A,Ş.",2,Zuchex | İstanbul Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,3124333133,smsarayli.com.tr,bilgi@smsarayli.com.tr | info@sarayli.com.tr | info@smsarayli.com.tr
savas celik elek uretim paz,11424|18270,SAVAŞ ÇELİK ELEK ÜRETİM VE PAZ. A.Ş. | SAVAS ÇELIK ELEK ÜRETIM VE PAZ. A.S.,2,Yapı Fuarı İstanbul | İntermob,False,A,REVIEW,Manual review suggested,0,1,,savaselek.com.tr,info@savaselek.com | info@savaselek.com.tr
savas plastik,4364|26491,SAVAS PLASTIK SAN.TIC.A.S | SAVAŞ PLASTİK SAN.VE TİC.A.Ş.,2,Hostech | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,02124223406 | 2124223406,tilia.com.tr | tiliafurniture.com,burak@savas.com.tr | info@tilia.com.tr
schmalz vakum,3277|32687,SCHMALZ VAKUM SAN.TİC. | SCHMALZ VAKUM SAN. VE TİC. LTD. ŞTİ.,2,Avrasya Ambalaj | Robot Yatırımları Zirvesi ve Sergisi,False,A,REVIEW,Manual review suggested,0,1,2163400121 | 902163400121,schmalz.com.tr,info@schmalz.com.tr | schmalz@schmalz.com.tr
seco warwick s a,19346|30716,SECO / WARWICK S.A | SECO / WARWICK S.A.,2,ALUEXPO | Ankiros,False,A,REVIEW,Manual review suggested,0,1,48683820500,,emilia.maliszewska-jakubow@secowarwick.com | kkizilkaya@idealmodel.com.tr
sekerciler,15129|19015,ŞEKERCİLER | ŞEKERCİLER TICARET VE SANAYI LIMITED ŞIRKETI,2,F İSTANBUL | World Food İstanbul ,False,A,REVIEW,Manual review suggested,0,1,,,info@sekercilergroup.com | info@sekercilermarket.com.tr | sekerciler@sekerciler.net
selsa otomotiv,21382|28374,SELSA OTOMOTIV SANAYI A.S. | SELSA OTOMOTİV SANAYİ A.Ş.,2,IDEF | Maktek Avrasya,False,A,REVIEW,Manual review suggested,0,1,,selsa.com.tr,info@selsa.com.tr | info@selsaengineering.com
sermet kalip,6336|12995,SERMET KALIP SAN. TIC. LTD. STI. | SERMET KALIP SAN. TIC. LTD. STI.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2126683553,sermetkalip.com,cemyazici@hotmail.com | coskunyilmaz@sermetkalip.com | info@sermetkalip.com | omersarican@sermetkalip.com
sgp plastik,465|23558,SGP PLASTIK | SGP PLASTIK SANAYI VE TICARET ANONIM SIRKETI,2,ISK-SODEX | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,5313475569,csakimya.com.tr | sgplastco.com,info@final-ticaret.com | info@sgplastco.com
sgs supervise gozetme etud kontrol servisleri,34250|34301,SGS SUPERVISE GÖZETME ETÜD KONTROL SERVİSLERİ A.Ş. | SGS Supervise Gözetme Etüd Kontrol Servisleri A.Ş.,2,Adhesives and Bonding Eurasia | EV Charge Show,False,A,REVIEW,Manual review suggested,0,1,,sgs.com,anli@procasper.com.tw | arda.avsar@schaltbau.de | contact@schaltbau.de | datenschutz.sbop@schaltbau.de | info@sgs.com | markus.hufschmid@precimation.ch | martin.hidegh@precimation.ch | poststelle@lda.bayern.de | sales@schaltbau-me.com | sales@schaltbau.com.hk | sergii.soloviov@symplex.com.ua | william.lau@schaltbau.com.hk
shantigo otomotiv,805|32828,SHANTİGO OTOMOTİV SANAYİ TİC.LTD.ŞTİ | SHANTİGO OTOMOTİV SAN. TİC. LTD. ŞTİ.,2,KARAVAN SHOW EURASIA | KARAVANİST İstanbul,False,A,REVIEW,Manual review suggested,0,1,2167063060 | 5525623717,shantigo.com,info@shantigo.com
silko kimya,12996|26123,SILKO KIMYA SANAYI VE TICARET LIMITED SIRKETI | SİLKO KİMYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2626560005,http: | silko.com.tr,info@silko.com.tr
