normalized_name,company_ids,original_names,fair_count,fair_names,same_fair_overlap,scenario,confidence,recommendation,duplicate_relation_count,country_ids,phones,websites,emails
mert elektronik,88|89,MERT ELEKTRONİK | MERT ELEKTRONİK,1,ISAF - IMEX,True,B,RISK,Manual review or relation dedupe,0,1,2126271001,,info@mertelektronik.com.tr
metco dental,14052|29224,METCO DENTAL A.Ş. | METCO DENTAL,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,2163457424,metcodental.com,metco@metcodental.com
mikrons mikronize mineral endustriyel,2662|2663,MIKRONS MIKRONIZE MINERAL ENDÜSTRIYEL TIC. A.S. | MİKRONS MİKRONİZE MİNERAL ENDÜSTRİYEL TİC. A.Ş.,1,Plast Eurasia İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,2163335000,mikrons.com.tr,info@mikrons.com.tr
mikrosan makina kalip,2664|2665,MIKROSAN MAKINA VE KALIP SAN. A.S. | MİKROSAN MAKİNA VE KALIP SAN. A.Ş.,1,Plast Eurasia İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,2627510605,mikrosan.com,info@mikrosanmak.com
milat hali,1987|23650,MILAT HALI SAN. VE TIC. A.S. | MİLAT HALI SAN. VE TİC. A.Ş.,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,,,info@merinos.com.tr | info@milathali.com
mina iplik hali teks,1906|23651,MINA IPLIK HALI TEKS. SAN. VE TIC. LTD. STI. | MİNA İPLİK HALI TEKS. SAN. VE TİC. LTD. ŞTİ.,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,,,emrah@minatekstil.com | info@minahali.com
mine plastik end urn sert mad kimya,2666|2667,MINE PLASTIK VE END. ÜRN. SERT MAD. KIMYA SAN. TIC. LTD. STI. | MİNE PLASTİK VE END. ÜRN. SERT MAD. KİMYA SAN. TİC. LTD. ŞTİ.,1,Plast Eurasia İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,3123954009,minecolours.com.tr,info@minecolours.com.tr
mng halicilik turizm seyahat,23653|32467,MNG HALICILIK TURİZM SEYAHAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ | MNG HALİCİLİK TURİZM SEYAHAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,905322517300,mnghalicilik.com,info@mnghalicilik.com | mng@mnghalicilik.com
nevon makina imalat insaat taahhut danismanlik,11040|11167,NEVON MAKINA IMALAT INSAAT TAAHHÜT DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI | NEVON MAKİNA İMALAT İNŞAAT TAAHHÜT DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,1,Maden Türkiye Uluslararası Madencilik Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,,,info@nevonmakina.com | onur@nevonmakina.com
newtech medical devices pvt,5916|33236,NEWTECH MEDICAL DEVICES PVT. LTD. | NEWTECH MEDICAL DEVICES PVT LTD,1,Expomed Eurasia - Medikal Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,91129211 | 918920015830,ntmdevices.com,info@ntmdevices.com
nigdeliler ins tas gida mobilya petrol urun dolum,4252|24329,NIGDELILER INS. TAS. GIDA MOBILYA PETROL ÜRÜN. DOLUM SAN. TIC. LTD. STI. | NİĞDELİLER İNŞ. TAŞ. GIDA MOBİLYA PETROL ÜRÜN. DOLUM SAN. TİC. LTD. ŞTİ.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,5324125164,lucente.tahsildar.com.tr,info@lucentemobilya.com
ningbo fulcrum technology co,2821|31124,"NINGBO FULCRUM TECHNOLOGY CO., LTD. | NİNGBO FULCRUM TECHNOLOGY CO., LTD.",1,Plast Eurasia İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,86158212 | 8615824522854,chembull.com | lookingplas.com,becky@chembull.com | huxiaogang@bciri.com.cn | info@chembull.com | sales06@lookingplas.com
niron grup sanal market iletisim yazilim gida basin yayin turz dis,3976|24348,NIRON GRUP SANAL MARKET ILETISIM YAZILIM GIDA BASIN YAYIN TURZ. SAN. VE DIS TIC. LTD. STI. | NİRON GRUP SANAL MARKET İLETİŞİM YAZILIM GIDA BASIN YAYIN TURZ. SAN. VE DIŞ TİC. LTD. ŞTİ.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,5331500044,nironyatak.com,export@nironyatak.com | info@nironyatak.com
nirumand polymer pars engineering,2806|31210,NIRUMAND POLYMER PARS ENGINEERING | NİRUMAND POLYMER PARS ENGİNEERİNG,1,Plast Eurasia İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,98213511 | 989123969179,nirumandpolymer.com | npolymer.com,pr@npolymer.com
nita dis,5123|24074,NITA DIS TICARET A.S. | NİTA DIŞ TİCARET A.Ş.,1,İstanbul Oyuncak Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,2122312595,nitatoys.com,info@ni-ta.com
nitroist ambalaj,21952|31365,NITROIST AMBALAJ SAN. TIC. A.S. | NİTROİST AMBALAJ SAN. TİC. A.Ş.,1,Avrasya Ambalaj,True,B,RISK,Manual review or relation dedupe,0,1,5058249821 | 905058249821,nitroist.com,info@nitroist.com
o t genc dental,14090|29241,O.T. GENÇ DENTAL | O.T. GENÇ DENTAL,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,2124911144,genc-dental.business.site,gencdentalengin@gmail.com
ofisbazaar buro mutfak banyo mod mob paz,4304|24417,OFISBAZAAR BÜRO-MUTFAK-BANYO MOD.MOB. SAN. TIC. VE PAZ. LTD. STI. | OFİSBAZAAR BÜRO-MUTFAK-BANYO MOD.MOB. SAN. TİC. VE PAZ. LTD. ŞTİ.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,5065102745,ofisbazaar.com,info@ofisbazaar.com | noreply@ofisbazaar.com | web@ofisbazaar.com
oli makina,22318|22325,OLI MAKINA SANAYI VE TICARET LTD. STI. | OLI MAKINA SANAYI VE TICARET LTD. STI.,1,WoodTech,True,B,RISK,Manual review or relation dedupe,0,1,,olispeed.com | olivibra.com,martingeorgebruce@gmail.com | sales@olispeed.kinsta.cloud
onex dental,14093|29242,ONEX DENTAL TİC. LTD. ŞTİ. | ONEX DENTAL,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,2122310320,onexdental.com,info@onexdental.com
orbis kaplama metal urunleri kimya otom nalb ith ihr,4307|4308,ORBIS KAPLAMA VE METAL ÜRÜNLERI KIMYA OTOM.NALB.ITH.IHR.SAN.TIC.LTD.STI. | ORBIS KAPLAMA VE METAL ÜRÜNLERI KIMYA OTOM.NALB.ITH.IHR.SAN.TIC.LTD.STI.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,5549997080,orbiskaplama.com,info@orbiskaplama.com
orbone osteogenesis,14095|29244,ORBONE OSTEOGENESİS A.Ş. | ORBONE OSTEOGENESİS,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,3124796160,orbone.com.tr,info@orbone.com.tr | satis@orbone.com.tr
orhon dis deposu,14097|29245,ORHON DİŞ DEPOSU | ORHON DİŞ DEPOSU,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,3522311145,orhondis.com,info@orhondis.com.tr | mehmetorhon@orhondis.com
ortho system medikal,14099|29246,ORTHO SYSTEM MEDİKAL A.Ş. | ORTHO SYSTEM MEDİKAL,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,2125213235,ortosistem.com.tr,info@ortosistem.com.tr
ozmermer flour mills,18924|30376,ÖZMERMER FLOUR MILLS | OZMERMER FLOUR MILLS,1,World Food İstanbul ,True,B,RISK,Manual review or relation dedupe,0,1,,,info@ozmermerun.com
pasa koltuk mobilya,4893|24353,PASA KOLTUK MOBILYA SANAYI VE TICARET LTD.STI. | PAŞA KOLTUK MOBİLYA SANAYİ VE TİCARET LTD.ŞTİ.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,2247117488,pasakoltuk.com,info@pasakoltuk.com
picasso marnero mob aks ins nak gida,4506|24357,PICASSO MARNERO MOB.AKS.INS.NAK.GIDA SAN. VE TIC.LTD.STI. | PİCASSO MARNERO MOB.AKS.İNŞ.NAK.GIDA SAN. VE TİC.LTD.ŞTİ.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,5326325042,picassomarnero.com.tr,info@picassomarnero.com.tr | muhasebe@picassomarnero.com.tr
pier koltuk tekstil mobilya imalat,4568|24358,PIER KOLTUK TEKSTIL MOBILYA IMALAT SAN. VE TIC. LTD. STI. | PİER KOLTUK TEKSTİL MOBİLYA İMALAT SAN. VE TİC. LTD. ŞTİ.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,5325576999,piermobilya.com,info@piermobilya.com | pierkoltuk@hotmail.com
plas plastik ambalaj,21652|31292,PLAS PLASTIK AMBALAJ SAN. VE TIC. A.S. | PLAŞ PLASTİK AMBALAJ SAN. VE TİC. A.Ş.,1,Avrasya Ambalaj,True,B,RISK,Manual review or relation dedupe,0,1,2123263600 | 902123263600,plas.com.tr,bilgi@plas.com.tr | kvkk@plas.com.tr
polimot lineer hareket sistemleri mekatronik,5952|32070,POLIMOT LINEER HAREKET SISTEMLERI VE MEKATRONIK SAN. TIC. LTD. STI. | POLİMOT LİNEER HAREKET SİSTEMLERİ VE MEKATRONİK SAN.TİC.LTD.ŞTİ.,1,Expomed Eurasia - Medikal Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,23279340,polimot.com,info@polimot.com
polysan tekstil,1884|32492,POLYSAN TEKSTIL SANAYI VE TICARET ANONIM SIRKETI | POLYSAN TEKSTİL SANAYİ VE TİCARET ANONİM ŞİRKETİ,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,905336308668,,info@polysan.com.tr | orhcapkur@gmail.com
prizma ambalaj matbaacilik tekstil,22003|31378,PRIZMA AMBALAJ MATBAACILIK TEKSTIL SAN. VE TIC. LTD. STI. | PRİZMA AMBALAJ MATBAACİLİK TEKSTİL SAN. VE TİC. LTD. ŞTİ.,1,Avrasya Ambalaj,True,B,RISK,Manual review or relation dedupe,0,1,5321630137 | 90532211,prizmaambalaj.com,info@prizmaambalaj.com
protel,23983|23984,Protel | Protel A.Ş.,1,Atrax,True,B,RISK,Manual review or relation dedupe,0,1,5309698061 | 5334161686,,ouzuncaova@protel.com.tr | oyazici@protel.com.tr
quzhou jinyuan hongtai refrigerant co,300|719,"QUZHOU JINYUAN HONGTAI REFRIGERANT CO., LTD | QUZHOU JINYUAN HONGTAI REFRIGERANT CO., LTD",1,ISK-SODEX,True,B,RISK,Manual review or relation dedupe,0,1,861315913411 | 8657080687611,jx-refrigerant.com | owon-smart.com,bella.dong@ix-refrigerant.com | sales@owon.com
regnum hali ic dis,1888|31482,REGNUM HALI IÇ DIS TIC. LTD. STI. | REGNUM HALİ İÇ DİŞ TİC. LTD. ŞTİ.,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,905335016209,regnumcarpet.com,info@regnumcarpet.com | muhasebe@regnumcarpet.com
rival valve,585|32312,RIVAL VALVE | RİVAL VALVE,1,ISK-SODEX,True,B,RISK,Manual review or relation dedupe,0,1,2426060339 | 902426060339,rivalvalve.com,export@rivalvalve.com | info@rivalvalve.com
rivanna mobilya,3981|24368,RIVANNA MOBILYA LTD STI | RİVANNA MOBİLYA LTD ŞTİ,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,5397002021,rivanna.com.tr,export@rivanna.com.tr | info@rivanna.com.tr
rivista mobilya,4575|24369,RIVISTA MOBILYA SANAYI TICARET LIMITED SIRKETI | RİVİSTA MOBİLYA SANAYİ TİCARET LİMİTED ŞİRKETİ,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,5333580776,rivistamobilya.com.tr,info@rivistamobilya.com.tr | rivista_17@hotmail.com
roza hali,1885|32472,ROZA HALI SAN.VE TIC. A.S | ROZA HALİ SAN. VE TİC. A.Ş.,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,904447692,rozacarpet.com,info@rozacarpet.com | mehmet@rozacarpet.com
ruian city yangyu motor vehicle parts co,12227|27393,"Ruian City Yangyu Motor Vehicle Parts Co., Ltd. | RUIAN CITY YANGYU MOTOR VEHICLE PARTS CO., LTD.",1,Automechanika İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,,rayangyu.com,5bdc22acb8300c9b@apps.messenger.live.com | 7d7b7e09cfd28864@apps.messenger.live.com | b93bd1168f238027@apps.messenger.live.com | rayangyu@vip.163.com | vida@rayangyu.com | yangyu02@vip.163.com | yangyu03@vip.163.com | zora@rayangyu.com
ruian weichuang auto parts co,12387|27359,"Ruian Weichuang Auto Parts Co.,Ltd | RUIAN WEICHUANG AUTO PARTS CO.,LTD",1,Automechanika İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,,zfsolenoid.com,sales@zfsolenoid.com | zfsolenoid@hotmail.com
sahbazogullari mobilya ev tekstili day tuk mal tas ith ihr,4365|24382,SAHBAZOGULLARI MOBILYA EV TEKSTILI DAY.TÜK.MAL.TAS.ITH.IHR.SAN.TIC.LTD.STI. | ŞAHBAZOĞULLARI MOBİLYA EV TEKSTİLİ DAY.TÜK.MAL.TAŞ.İTH.İHR.SAN.TİC.LTD.ŞTİ.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,5418350158,togobedding.net,info@togobedding.net
saheser home,8759|28934,SAHESER HOME | ŞAHESER HOME ,1,HOMETEX,True,B,RISK,Manual review or relation dedupe,0,1,,saheserhome.com,info@saheserhome.com | zehra@saheserhome.com
sahin grup metal imalat,18279|30867,SAHIN GRUP METAL IMALAT SANAYI VE TICARET ANONIM SIRKETI | ŞAHiN GRUP METAL İMALAT SANAYi VE TiCARET ANONiM ŞiRKETi,1,İntermob,True,B,RISK,Manual review or relation dedupe,0,1,905075352239,http:,info@sahingrupmetal.com.tr
sahinler metal makina endustri,21542|32190,SAHINLER METAL MAKINA ENDÜSTRI A. S. | ŞAHİNLER METAL MAKİNA ENDÜSTRİ A. Ş.,1,Maktek Avrasya,True,B,RISK,Manual review or relation dedupe,0,1,2244700158,sahinlermetal.com,info@sahinlermetal.com
sahinler tekstil urun,4314|24355,SAHINLER TEKSTIL ÜRÜN.SAN.VE TIC.A.S. | ŞAHİNLER TEKSTİL ÜRÜN.SAN.VE TİC.A.Ş.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,2127713319,penchederi.com,info@penchederi.com
sark isik hali mobilya turz,1865|23674,SARK ISIK HALI MOBILYA TURZ. TIC. LTD. STI. | ŞARK IŞIK HALI MOBİLYA TURZ. TİC. LTD. ŞTİ.,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,3123536775,kashehali.com.tr,info@fermfix.com | info@kashehali.com.tr | info@sarkisikevdizayn.com
sayeste kaucuk lateks kimyevi maddeler,10669|31898,SAYESTE KAUÇUK LATEKS VE KIMYEVI MADDELER SANAYI VE TICARET ANONIM SIRKETI | ŞAYESTE KAUÇUK LATEKS VE KİMYEVİ MADDELER SANAYİ VE TİCARET ANONİM ŞİRKETİ,1,Kauçuk Avrasya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,2125224012,sayestekaucuk.net,info@sayestekaucuk.net
seba mensucat,4595|4596,SEBA MENSUCAT SANAYI VE TICARET A.S. | SEBA MENSUCAT SANAYI VE TICARET A.S.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,2243727070,sebatekstil.com,sebatekstil@sebatekstil.com | sebatex@sebatex.co.uk
seckin madeni esya,23127|34415,SEÇKİN MADENİ EŞYA SAN. VE TİC.LTD.ŞTİ. | Seçkin Madeni Eşya San. ve Tic. A.Ş.,1,İstanbul Hırdavat Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,,seckinmerdiven.com,bilgi@seckinmerdiven.com | info@seckinmerdiven.com
selinay moda tasarim tekstil,8590|28936,SELINAY MODA TASARIM TEKSTIL SAN.LTD.STI | SELİNAY MODA TASARIM TEKSTİL,1,HOMETEX,True,B,RISK,Manual review or relation dedupe,0,1,,casanaturale.com.tr,info@selinaytekstil.com.tr | pazarlama3@selinay.com.tr
senmak mak,2827|2828,SENMAK MAK. SAN. TIC. A.S. | ŞENMAK MAK. SAN. TİC. A.Ş.,1,Plast Eurasia İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,2124853330,senmak.com,senmak@senmak.com | senmakusa@senmak.com
sensor yangin sistemleri,128|129,SENSOR YANGIN SİSTEMLERİ | SENSÖR YANGIN SİSTEMLERİ,1,ISAF - IMEX,True,B,RISK,Manual review or relation dedupe,0,1,2165764646,,info@sensoryangin.com
seskalar mobilya insaat mimarlik,4611|24376,SESKALAR MOBILYA INSAAT MIMARLIK SAN. VE TIC.LTD.STI. | ŞEŞKALAR MOBİLYA İNŞAAT MİMARLIK SAN. VE TİC.LTD.ŞTİ.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,5325625255,seskalarmobilya.com,info@seskalarmobilya.com | seskalarmobilya@hotmail.com
seta fabrics tekstil dis,7832|19201,SETA FABRICS TEKSTIL SANAYI VE DIS TICARET ANONIM SIRKETI | SETA FABRICS TEKSTİL SANAYI VE DIS TICARET ANONIM SIRKETI,1,Texhibition İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,,setafabrics.com,info@setafabrics.com | marketing@setafabrics.com
sevenler dis deposu,14167|29281,SEVENLER DİŞ DEPOSU | SEVENLER DİŞ DEPOSU,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,2125214474,sevenlerdis.com,sevenlerdis@gmail.com
shandong geelong machinery equipment co,22315|22319,"SHANDONG GEELONG MACHINERY EQUIPMENT CO., LTD. | SHANDONG GEELONG MACHINERY EQUIPMENT CO., LTD.",1,WoodTech,True,B,RISK,Manual review or relation dedupe,0,1,,geelongmachinery.com | linyiplywoodmachine.com,geelongwoodmachine@hotmail.com | lee@geelonggroup.com | mrlirongkui@foxmail.com
siela hali ic dis,1915|23669,SIELA HALI IÇ VE DIS TICARET LTD. STI. | SİELA HALI İÇ VE DIŞ TİCARET LTD. ŞTİ.,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,,,iletisim@sielahali.com | info@sielahali.com
sim brode,8381|28943,SIM BRODE | SİM BRODE,1,HOMETEX,True,B,RISK,Manual review or relation dedupe,0,1,,simbrode.com,info@simbrode.com
simge reklam nevzat guven,22648|22649,SIMGE REKLAM - NEVZAT GÜVEN | SİMGE REKLAM - NEVZAT GÜVEN,2,Promo Gift İstanbul | Sign İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,,,info@simgereklam.com.tr | info@simgetanitim.com
simiteks teks,18272|28703,SIMITEKS TEKS.SAN. VE TIC.LTD.STI. | SİMİTEKS TEKS.SAN. VE TİC.LTD.ŞTİ.,1,İntermob,True,B,RISK,Manual review or relation dedupe,0,1,2127714989,simiteks.com,help@company.com | info@makroyachtsystems.com | info@simiteks.com | simiteks@company.com
simsek ambalaj,22042|32693,SIMSEK AMBALAJ SAN. VE TIC. A.S. | ŞİMŞEK AMBALAJ SANAYİ VE TİCARET A.Ş.,1,Avrasya Ambalaj,True,B,RISK,Manual review or relation dedupe,0,1,2323768856 | 902323768856,simsekambalaj.com.tr,info@simsekambalaj.com.tr
simurg tasarim danismanlik reklam tekstil,8816|8825,SIMURG TASARIM DANISMANLIK REKLAM TEKSTIL SAN.VE TIC.LTD.STI. | SIMURG TASARIM DANISMANLIK REKLAM TEKSTIL SAN.VE TIC.LTD.STI.,1,IFCO - Hazır Giyim ve Moda Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,,ozmoz.com.tr | simurgtasarim.com,info@ozmoz.com.tr | info@simurgtasarim.com
sinangin matbaacilik amb,22043|31384,SINANGIN MATBAACILIK AMB. SAN. VE TIC. A.S. | SİNANGİN MATBAACİLİK AMB SAN. VE TİC. A.Ş.,1,Avrasya Ambalaj,True,B,RISK,Manual review or relation dedupe,0,1,21262412 | 2126290412,sinangin.com.tr,ambalaj@sinangin.com.tr | info@sinangin.com.tr | packaging@sinangin.com.tr | promosyon@sinangin.com.tr | promotion@sinangin.com.tr
sinc hali tekstil sirketi,1997|23670,SINÇ HALI TEKSTIL SANAYI VE TICARET SIRKETI | SİNÇ HALI TEKSTİL SANAYİ VE TİCARET ŞİRKETİ,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,,optimaelit.com,info@optimaelit.com
sirikcioglu mensucat,4819|4941,ŞİRİKÇİOĞLU MENSUCAT SAN. VE TİC. A.Ş. | SIRIKÇIOGLU MENSUCAT SAN. VE TIC.A.S.,1,Uluslararası İstanbul İplik Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,3442340000 | 3523115106,,info@sirikcioglu.com.tr | okahveci@sirikcioglu.com.tr | vcimen@sirikcioglu.com.tr
sisco,23561|31163,SISCO | SİSCO,1,Plast Eurasia İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,905521531018,siscokimya.com.tr,info@siscokimya.com.tr
siteks tekstil,1938|23671,SITEKS TEKSTIL SAN. VE TIC. LTD. STI. | SİTEKS TEKSTİL SAN. VE TİC. LTD. ŞTİ.,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,,,info@carina.com | info@siteks.com.tr
spafax international,28435|28436,SPAFAX INTERNATIONAL LTD | SPAFAX INTERNATİONAL LTD,1,IDEF,True,B,RISK,Manual review or relation dedupe,0,1,,spafaxmirrors.com,andrewburnell@spafaxmirrors.com | info@spafaxmirrors.com
sportalya spor malzemeleri,24007|24008,Sportalya spor malzemeleri san tic ltd şti | Sportalya Spor malzemeleri san. Tic.ltd.şti,1,Atrax,True,B,RISK,Manual review or relation dedupe,0,1,5415737097 | 5541645353,,ondercilingiroglu53@gmail.com | osmanserdarcakir@gmail.com
tayba hali teks pvc ima ith ihr,23676|31488,TAYBA HALI TEKS. PVC İMA. İTH.İHR.SAN.TİC.LTD.ŞTİ. | TAYBA HALİ TEKS. PVC İMA. İTH.İHR.SAN.TİC.LTD.ŞTİ.,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,905343065456,taybacarpet.com,info@taybacarpet.com | muhasebe@taybacarpet.com
te connectivity,28482|28483,TE CONNECTİVİTY | TE CONNECTİVİTY LTD.,1,IDEF,True,B,RISK,Manual review or relation dedupe,0,1,,te.com,socialmedia@te.com | te@empa.com
tek metal,14199|29293,TEK METAL SAN. VE TİC. A.Ş. | TEK METAL,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,2126715104,bosphorus.com.tr,info@bosphorus.com.tr | marketing@tek-metal.com | muhasebe@tek-metal.com | tekmetal@tek-metal.com
teknotel krom ev urunleri,21136|21137,TEKNOTEL KROM EV ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ. | Teknotel Krom Ev Ürünleri San. Tic. Ltd. Şti.,1,Zuchex,True,B,RISK,Manual review or relation dedupe,0,1,21265911 | 8508887070,tekno-tel.com.tr | teknotel.com.tr,info@tekno-tel.com.tr | info@teknotel.com.tr
terralab laboratuvar malzemeleri,11095|11181,TERRALAB LABORATUVAR MALZEMELERI SAN. VE TIC. A.S. | TERRALAB LABORATUVAR MALZEMELERİ SAN. VE TİC. A.Ş.,1,Maden Türkiye Uluslararası Madencilik Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,,,info@terralab.com.tr
tibet hali pazarlama,1949|23677,TIBET HALI PAZARLAMA SANAYI VE TICARET LIMITED SIRKETI | TİBET HALI PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,,,info@ekohalionline.com | tibet@tibet.com.tr
titizler tekstil,7853|19211,TITIZLER TEKSTIL TIC LTD STI | TİTİZLER TEKSTİL TİCARET LTD. ŞTİ.,1,Texhibition İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,,titizlertekstil.com,info@titizlertekstil.com
tolga dis deposu,14210|29301,TOLGA DİŞ DEPOSU | TOLGA DİŞ DEPOSU,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,2125327080,tolgadental.com | tolgadisdeposu.com,bilgi@tolgadental.com | info@tolgadental.com
topcu dental,14212|29302,TOPÇU DENTAL TİCARET | TOPÇU DENTAL,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,2324648513,topcudental.com,iletisim@topcudental.com | info@topcudental.com | topcudental@hotmail.com
trident maritime systems,28539|28541,TRIDENT MARITIME SYSTEMS | TRİDENT MARİTİME SYSTEMS,1,IDEF,True,B,RISK,Manual review or relation dedupe,0,1,,tridentllc.com,info@tridentllc.com | simon.allin@tridentllc.com
troya proses makina kimya maden teknolojileri,11096|11183,TROYA PROSES MAKINA KIMYA MADEN TEKNOLOJILERI TIC. A.S. | TROYA PROSES MAKİNA KİMYA MADEN TEKNOLOJİLERİ TİC. A.Ş.,1,Maden Türkiye Uluslararası Madencilik Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,,,info@troyaproses.com
turkmedident dis saglik urunleri,14220|14223,TURKMEDIDENT DIS SAGLIK URUNLERI TIC.SAN.LTD.ŞTİ. | TÜRKMEDİDENT DİŞ SAĞLIK ÜRÜNLERİ TİC. SAN. LTD.ŞTİ.,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,,,dental.e@yahoo.com | info@turkmedident.com
turkmen hali,1893|32482,TÜRKMEN HALI SANAYI VE TICARET LIMITED SIRKETI | TÜRKMEN HALİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,902124440055,turkmenhali.com.tr,info@turkmenhali.com.tr | siparis@turkmenhali.com.tr
ugur orman ur mob mot arac ins taah nak ic dis,4638|24352,UGUR ORMAN ÜR. MOB. MOT. ARAÇ. INS. TAAH. NAK. SAN. IÇ VE DIS TIC. LTD. STI. | UĞUR ORMAN ÜR. MOB. MOT. ARAÇ. İNŞ. TAAH. NAK. SAN. İÇ VE DIŞ TİC. LTD. ŞTİ.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,2247185282,ozzo.com.tr,export@ozzo.com.tr | info@ozzo.com.tr | uretim2@ozzo.com.tr
ugurlu ev donanimlari,4372|24386,UGURLU EV DONANIMLARI SAN. TIC. LTD. STI. | UĞURLU EV DONANIMLARI SAN. TİC. LTD. ŞTİ.,1,İstanbul Mobilya Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,3523872215,ugurlugencodasi.com,info@ugurlugencodasi.com
ulusal kamp karavan federasyonu,31559|32829,ULUSAL KAMP VE KARAVAN FEDERASYONU  | ULUSAL KAMP VE KARAVAN FEDERASYONU,1,KARAVANİST İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,5359758784,ukkf.org,info@ukkf.org
